id,type,city,neighbourhood,street,rooms,price,entry_date,updated,agency,shared,furnished,elevator,aircon,parking,balcony,bars,safety_room,storage_room,renovated,boiler,pets,description,size,floor,max_floor,payments,arnona
"/rent/viewad,691749.aspx",דירה,רחובות,צפון מזרח,ויצמן,2,3900,מיידי,2022-12-29,private,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"מיקום מעולה, קרוב למכון ויצמן ולמרכז העיר.
דירה מוארת גדולה ומשופצת, 2 חדרי שירותים, חדר שינה גדול עם שירותים צמודים, מקסימה.
",62,2,4,12,0
"/rent/viewad,691750.aspx",דירה,עכו,החוף הדרומי,דרך הים,5,4500,גמיש,2022-12-29,private,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"מנרב על הים: דירת חמישה חדרים. מרווחת. מוארת. תכנון מדהים עם סלון ומטבח גדולים. 2 חדרי שרותים. מרפסת שפונה לנוף של עכו העתיקה וחוף הים. נוף להרי הגליל מהחדרים. אזור מדהים על חוף ימה של עכו. גן שעשועים ומתקני ילדים פסיעה מהבנין. חניה ליד הבנין. שכירות לטווח ארוך. 
",140,4,12,1,0
"/rent/viewad,691754.aspx",יחידת דיור,מזכרת בתיה,רוטשילד,שדרות רוטשילד,3,4200,מיידי,2022-12-29,private,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"יחידת דיור לאחסון /ומשרד קיים 3חדרים שרותים ומטבחון פירוט הריהוט: מטבח 
",65,0,0,12,0
"/rent/viewad,691756.aspx",דירה,באר שבע,שכונת הפארק החדשה,נחל פרס,4,3800,מיידי,2022-12-29,private,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"להשכרה ללא תיווך
דירת 4 חדרים 110 מ''ר
מרפסת 14 מ''ר
מרווחת, מוארת וממוזגת
2 חדרי שירותים ומקלחות
ממ""ד
חניה פרטית
חדשה, אכלוס ראשון
קומה 2 מתוך 5
בניין בוטיק, עם מעט דיירים
ושכנים מקסימים (:
קרוב מאוד למרכזי קניות, בית מרקחת ובמרחק הליכה מפארק האגם.
כניסה מיידית
לפרטים:
איתן 052-9218544
קרן 050-4477611
",110,2,5,12,0
"/rent/viewad,691757.aspx",בית פרטי,ראשון לציון,גורדון,נחמיה,3,3000,גמיש,2022-12-29,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"
",80,0,0,12,550
"/rent/viewad,691758.aspx",יחידת דיור,כוכב יעקב,תל ציון,אהבת אמת,3,2100,מיידי,2022-12-29,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE," פירוט הריהוט: דירה חדשה מהקבלן
",60,2,2,12,0
"/rent/viewad,691760.aspx",דירה,בת ים,רמת הנשיא,רזיאל,2,3300,מיידי,2022-12-29,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"לנכס יש גישה לנתיבי איילון , לכול אמצעי התחבורה הכוללים רכבת קלה ,רכבת , אוטובוסים ״ . הנכס קרוב לקניון בת ים , מרחק הליכה קצר מהים . פירוט הריהוט: מקרר , ארון קיר , שולחן 4 כיסאות , 2 שידות , ספא , 
",38,2,0,12,0
"/rent/viewad,691761.aspx",דירת גן,נתיבות,נתיבות מערב,נצרים,4,3700,מיידי,2022-12-29,private,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה חדשה מקבלן
",1111,0,5,1,0
"/rent/viewad,691763.aspx",דירה,רמת גן,הגפן,מורדי הגטאות,4,8500,מיידי,2022-12-29,private,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"דירה יפיפיה עם נוף עוצר נשימה לכיוון הפארק הבורסה והים. מחסן גדול ומרווח. בניין ברמה גבוהה עם שומר בלובי 24/7 . פירוט הריהוט: ארון קיר+ ארון נוסף
",100,12,30,12,0
"/rent/viewad,691766.aspx",מיני פנטהאוז,טבריה,קריית שמואל,שדרות הרצל 19,3,5000,מיידי,2022-12-28,private,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"הדירה בקו ראשון למים עם נוף פנורמי לכנרת
מרפסת פרטית עם ערסל וספה
שווה לראות פירוט הריהוט: דירה יפיפיה מושקעת ברמה גבוהה עם אבזור מלא כולל הכל . הייתה מושכרת כדירת נופש כרגע רוצים להשכיר את הדירה על בסיס חודש בחודשו 
",104,3,9,1,0
"/rent/viewad,691771.aspx",דירה,תל אביב יפו,נווה עופר - תל כביר,שז''ר,3,5000,מיידי,2022-12-29,private,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"דירה 3 חדרים קומה קרקע פלוס מרפסת במקום מרכזי מאוד צמוד לפארק דרוש צק ערבות בנקאית בסך 10 אלף שקל ו 2 ערביים. לא בשבת!
",75,0,8,12,800
"/rent/viewad,691776.aspx",דירה,עפולה,עפולה הצעירה,יצחק שמיר,5,3800,מיידי,2022-12-29,private,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"דירה מקבלן.קומה שישית, שתי חניות, מרפסת, נוף מהמם!
לטווח ארוך בלבד, 5 דקות נסיעה מרכבת העמק וממרכז הקניות.
עפולה הצעירה-שכונה בהתפתחות.
",140,6,6,12,900
"/rent/viewad,691777.aspx",דירה,רמת גן,הגפן,זבוטינסקי 105,4.5,9000,10/02/2022,2022-12-29,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"להשכרה דירה מהממת וחדשה
כניסה ב 10/02/23
4.5 חדרים, קומה 7 , כיוון צפון מערב (נוף פנורמי יפייפה לפארק), חנייה ,מרפסת, 130 מ״ר !!
אפשרות לקניית הריהוט
מחיר : 9000₪
ללא תיווך!!!
",130,7,0,12,0
"/rent/viewad,691778.aspx",דירה,אשקלון,ברנע,שדרות הציונות,4,4500,02/01/2023,2022-12-29,private,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"דירה מהממת, שמורה כחדשה! פרויקט של בכור, קרוב לבית ספר. 4 חדרים, 2 מקלחות ושירותים, 13 מטר מרפסת. חניה פרטית, 2 מעליות, ממ""ד. מזגן מיני מרכזי תדיראן. עדיפות לטווח ארוך, ללא מעשנים וללא בע""ח
",100,7,9,12,0
"/rent/viewad,691779.aspx",דירה,באר שבע,ד,רינגלבלום,2,2300,מיידי,2022-12-29,private,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"דירה יפה ונוחה להשכרה, 2 חדרים ברחוב רינגלבלום 108, 53 מטר 4/4, נקיה, מסודרת, אחרי שיפוץ. 2,300 ש""ח, ללא דמי תיווך. בת אל 052-7333021
",53,4,4,12,0
"/rent/viewad,691780.aspx",דירה,ירושלים,קרית מנחם,קוסטה ריקה,2,3200,מיידי,2022-12-29,private,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"
",47,2,0,12,0
"/rent/viewad,691781.aspx",דירת גג,חולון,אגרובנק,מקווה ישראל,5,7500,מיידי,2022-12-29,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"*** להשכרה ***
ברחוב מקווה ישראל בחולון, דירת גג משופצת.
5 חדרים + סלון + מרפסת גג גדולה ומרווחת בתוספת מטבח .
2 חדרי שירותים עם מקלחת + חדר שירותים.
דירה מוארת, קרובה ליציאה לאיילון , למרכז העיר ולבתי ספר וגנים.
קומה 3 בלי מעלית אבל מרגיש כמו קומה שנייה. בלי חנייה.
ריהוט כולל: ארונות מטבח חדשים,כיריים חשמליות, תנור.
דוד שמש חדש.
לפרטים:
0523284661 יעקב
",120,3,3,12,0
"/rent/viewad,691786.aspx",דירה,חולדה,חולדה,חולדה,2.5,3400,מיידי,2022-12-29,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"
",45,0,0,12,0
"/rent/viewad,691790.aspx",דירה,חולון,נאות יהודית,שמואל,3,4700,גמיש,2022-12-29,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"בניין בלי עמודים קומה 4 שנחשב ל3 עליה קלה מאד
",73,4,4,12,450
"/rent/viewad,691794.aspx",דירה,אשדוד,רובע ד',חיים משה שפירא,5,5200,מיידי,2022-12-29,private,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE," פירוט הריהוט: ארונות בחדר, ביחידת הורים ובמרפסת שירות. יש שולחן גדול בפינת אוכל עם כיסאות.
",130,5,7,12,1070
"/rent/viewad,691884.aspx",דירה,תל אביב יפו,מגדלי הצעירים,דרך מנחם בגין 160,2,8000,מיידי,2022-12-28,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"להשכרה 2 חדרים בקומה 35 פונה לים, מקלחת מרווחת כולל מקלחון, חניה תת קרקעית צמודה, קרובה לרכבת השלום, מקום אסטרטגי פירוט הריהוט: ארונות שירות, מקרר, מדיח, תנור, מיקרו, כיריים
",60,35,40,12,500
"/rent/viewad,655631.aspx",דירה,ירושלים,בית הכרם,הארזים,2,100,גמיש,2022-12-15,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"קליניקה להשכרה לפי ססיות.
לפרטים: תמר טל. 052-6830777 או [email protected] פירוט הריהוט: קליניקה ממוזגת, נוחה ומקסימה להשכרה לשעות וחלקי ימים, בבית הכרם ליד הרכבת הקלה. מחיר מצויין.
חדרים נעימים, מרווחים ומאובזרים. מתאימים לעבודה עם ילדים ומבוגרים בפסיכותרפיה.
הקליניקה מתאימה גם לעו""ס, מאמנים, יועצים.
מטבחון נפרד, פינת המתנה, שירותים.
ריהוט: שטיח, שולחן כתיבה, ספה, כורסה, שולחן קטן, מדפי משחקים הניתנים להסתרה.
הקליניקה ממוקמת ברחוב הארזים בשכונת בית הכרם, במיקום מרכזי ונוח, ברחוב שקט, סמוך מאד לתחנת הרכבת הקלה בכיכר דניה.
כניסה: מיידית.

",50,2,3,12,0
"/rent/viewad,680945.aspx",דירה,תל אביב יפו,גני שרונה,החשמונאים,1,9500,גמיש,2022-12-19,private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"במגדל הכי שווה. דירה מדהימה מדוגמת ומרוהטת. דגם גדול 2 מקלחות 2 שירותים ומרפסת שמש חלומית בלב תל אביב. נוף מדהים לכיוון מזרח ומגדלי אלון. חדרים גדולים קירות מסך. במגדל מלא צעירים, חדר כושר, מועדון דיירים, לובי מפואר, שומר, פארק, קניון חניה, שירות לדייר וכו' אפשר גם בלי ריהוט פירוט הריהוט: אפשרות לריהוט
",100,32,50,12,0
"/rent/viewad,688113.aspx",יחידת דיור,באר שבע,רמות,אברהם שופט,2,2750,מיידי,2022-12-19,private,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"קרובה לאוניברסיטה ולתחנת הרכבת
בעלי בית נוחים פירוט הריהוט: מקרר, מיקרוגל, פלטה, חשמלית, מכונת, כביסה, סלון, מזנון, ארון, מיטה וספריה
",60,0,0,12,0
"/rent/viewad,689338.aspx",יחידת דיור,באר שבע,רמות,רודולף בלוך. 14,3,3100,01/10/2022,2022-12-25,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"יחידה ניצחת כרוב ל אוניברסיטה ו לתכנת קכבת.הכניסה ל יחידה היא דרך מדרגות מנגינה.מחיר לחודש כולל ארנונה,מים,גז. חחח מחשמל.ליחידה יש מונה של חשמל נפרד.מתאים לזוג צעיר בלי ילדים ולא חיות מחמד. פירוט הריהוט: מילה זוגית,ארון בגדים,מקרר,תנור,שולחן במטבח, 3כיסאות
",70,2,2,12,1200
"/rent/viewad,690127.aspx",יחידת דיור,שדה צבי,שדה צבי,שדה צבי,3,4000,גמיש,2022-12-23,private,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"2 יחידות חדשות
כל יחידה כוללת : 2 חדרי שינה (כולל ממ""ד)
מקלחת מרווחת
סלון ומטבח
מרפסת קידמית ואחורית
נוף מושלם אל השדות
לפרטים
טל : 0549898332
",65,0,0,1,0
"/rent/viewad,690536.aspx",דירת סטודיו,תל אביב יפו,שפירא,חזקיהו המלך,1.5,4500,מיידי,2022-12-15,private,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"המחיר כולל הוצאות ארנונה מים וחשמל לפי קריאה,
דירת סטודיו ענקית משופצת , מתאימה ליחיד
בבניין שעבר שיפוץ יסודי , בניין שמור .
לרציניים בלבד.
",35,0,3,12,0
"/rent/viewad,690826.aspx",דירה להחלפה,,,אמיל זולא,1,NA,01/01/2022,2022-12-25,private,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"
פירוט הריהוט:
",NA,2,5,1,0
"/rent/viewad,690964.aspx",יחידת דיור,רחובות,אבן גבירול,פקיעין,2,3400,מיידי,2022-12-23,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"היחידה ברחוב דולב. מרתף מואר במיוחד עם חלונות גדולים במיוחד ו 2 כיווני אוויר (נדיר). מחולק ל 2 חדרים. כולל 3 מזגנים (!) חדשים. חצר. כיריים חשמליים, מקרר אפשרות לריהוט נוסף. המחיר כולל ארנונה, ומים לא כולל חשמל. לשומרי שבת בלבד.
",60,0,0,12,0
"/rent/viewad,691080.aspx",דירה,תל אביב יפו,הצפון הישן,יהודה המכבי,3,7600,מיידי,2022-12-25,private,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"משופצת, מיקום נהדר, ללא תווך. פירוט הריהוט: ארון קיר,מקרר,תנור,כיריים
",70,3,3,12,700
"/rent/viewad,691322.aspx",דירת גג,בני ברק,רמת אהרון,סורוצקין,5,7000,מיידי,2022-12-14,private,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"להשכרה דירת גג בבני ברק בשכונת רמת אהרון דירת 5 חדרים גדולה ומשופצת. 2 מפלסים - גג גדול ופתוח קומה 3 ללא מעלית. מקום שקט ומרכזי. כניסה מידית! מחיר 7000 ש""ח פירוט הריהוט: ארונות ב3 חדרי שינה
",160,3,3,12,0
"/rent/viewad,691390.aspx",דירה,רוטשילד 93,רוטשילד,רוטשילד,3,4900,מיידי,2022-12-14,private,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"דירה 3 חדרים יפה. שמורה .ונקייה במקום מרכזי מאוד עורפית שקטה ! ברחוב קטן יש חנייה בבניין לדירה
פירוט הריהוט: ארון חדש ופינת אוכל נפתחת 6 כסאות
",88,1,4,12,0
"/rent/viewad,691577.aspx",דירה,גבעתיים,ארלוזורוב,ברדיצ'בסקי,2,5180,מיידי,2022-12-14,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"הדירה ממוקמת באיזור שקט, שכונת ארלוזורוב קרוב למרכזי קניות, חנויות, בתי קפה.
בדירה 2 מזגנים: 1 בסלון השני בחדר שינה.
עברה שיפוץ חלקי לאחרונה.
3 מרפסות מר' שירות מטבח, מר' שירות לאמבטיה, מר' לאורך הדירה, הול ו 2 חדרים.
לדירה יש בויידם איזור איחסון נוסף.
",74,3,3,12,800
"/rent/viewad,691615.aspx",דירת גן,אשקלון,שיכונים,אהוד 3,3,3900,מיידי,2022-12-14,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"דירת קרקע יפה שתי קומות ,3 חדרים משופצת כללי,שכונה נעימה ,שתי גינות גדולות ממש ,המשך פרטים - 054-6668032‬
או ‭053-7203393‬ פירוט הריהוט: יש מקרר , פינת אוכל מלאה עם כסאות ,מכונת כביסה, סלון + מזנון ושולחן
",170,0,0,1,300
"/rent/viewad,691701.aspx",יחידת דיור,רחובות,קרית משה,מרבד הקסמים,2.5,3600,מיידי,2022-12-18,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"יש חניה בשפע יש כניסה פרטית יחידה מקסימה ברחוב שקט פירוט הריהוט: ארון תנור מיטה מחיר כול ארנונה כבלים אנטרנע
",45,0,0,1,0
"/rent/viewad,691702.aspx",דירה,אור יהודה,פרדס בחיסכון,תבור,6,7700,מיידי,2022-12-20,private,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"להשכרה פרוייקט בית בפארק בקעת אונו צומת סביון דירה גדולה ומרווחת השוכנת במיקום מרכזי בלב גוש דן המקורבת לצירי תחבורה ראשיים פרקט עץ מלא יוקרתי בכל החדרים מזגן תדיראן קרבון בכל חדר ומזגן מיני מרכזי ניפרד לסלון הכל דירוג אנרגטי A לחיסכון מירבי בחשמל פירזול בחדרים רטובים. גרואה. והנס גרואה דירה יפיפיה מושקעת עם מרפסת גדולה ומפנקת ונוף מדהים (צפון מזרח)
מיזוג,מעלית,גישה לנכים,מרפסת,ממ""ד,
",160,7,0,12,2000
"/rent/viewad,691711.aspx",דירה,בני ברק,הר שלום,הרב קוק,3,4500,מיידי,2022-12-25,private,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"דירה ברחוב הרב קוק קרוב לשלישות. לאחר שיפוץ יסודי.
מטבח חדש מקלחת שירותים חדשים.
3 כיווני אוויר.
מזגן גדול בסלון
ובחדר שינה.
חדר כביסה גדול
מרפסת ארוכה מעל ל6 מטר סלון גדול ומרווח.
קרוב לזבוטינסקי ולרבי עקיבא.
",80,2,4,12,950
"/rent/viewad,691730.aspx",דירה,גדרה,גולדה,חיים הרצוג,2,4950,גמיש,2022-12-19,private,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"ללא תיווך! וללא צורך בהובלות יקרות , רק להגיע עם מזוודות ! דירה חדשה ויוקרתית, סטנדרט הכי גבוהה שיש. מרוהטת קומפלט כולל כל מוצרי החשמל ברמה גבוהה (חדש) וריהוט ברמה גבוהה!! דירת 2 חדרים גדולה בגודל 70 מטר עם מרפסת! סלון מרווח כולל ספא יוקרתית נפתחת למיטה זוגית, וילונות חשמליים, מרקיזה חשמלית למרפסת. תאורות לד. מיטה הולנדיה חשמלית עם מסאג' רוטט! ארון יוקרתי עם מראה , דלת הזזה, שידות , שולחן טלויזיה פירוט הריהוט: ארון בגדים עם מראה מפואר חדש. מקלחת יוקרתית עם מחמם מגבות , מכונה כביסה ומייבש. לבוא ולגור מבלי להיכנס להוצאות של קניית ריהוט ומוצרי חשמל!! מקרר, כיריים אינדוקציה, תנור, קולט אדים, מקרר יין, מדיח כלים ועוד הרבה...
",74,1,6,12,560
"/rent/viewad,691732.aspx",יחידת דיור,פתח תקווה,נווה עוז,אלכסנדר זייד,1,2500,מיידי,2022-12-19,private,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"חדר עם חצר, כניסה וחנייה נפרדת.
שימש לאחרונה כקליניקה למטפלת.
",25,0,0,12,0
"/rent/viewad,691768.aspx",דירה,באר שבע,ה,רחבת כחול לבן,2,2000,מיידי,2022-12-22,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"יחידה מרווחת ומשופצת
ממוקמת בשכונה ה המבוקשת
רחוב שקט, בניין נקי, שכנים טובים
בעל דירה מקסים , ובעיקר מחיר פצצה
2000₪ כולל הכל !!! לפרטים:
0542504949- אריאל פירוט הריהוט: ספה, שולחן סלון, מזנון , טלוויזיה, מקרר , כיריים, מכונת כביסה, ארון, מיטה, מזרון 
",60,4,5,12,0
"/rent/viewad,691788.aspx",דירה,קדימה צורן,השרון הירוק,הפלמ''ח,5,7500,מיידי,2022-12-22,private,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"דירה חדשה במיקום מדהים ושקט עם נוף פתוח לשדות.
כ-110 מטר + מרפסת גדולה.
יחידת הורים עם מקלחת צמודה, וכמו כן 2 חדרי מקלחת ושירותים נוספים.
3 חניות מקורות שמורות.
ללא בעלי חיים וללא עישון בבקשה
",120,7,8,12,450
"/rent/viewad,691793.aspx",בית פרטי,פרדס חנה - כרכור,רסקו,דרך הנדיב,1,4000,מיידי,2022-12-23,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"יורט 8 מונגולי, עם חדר נוסף למטבח וחדר נוסף לרחצה,במיקום פסטורלי בלב פרדס חנה. בחדר הרחצה מקלחון ושירותים (סטנדרטיים), ותא שירותים נוסף לאורחים מחוץ ליורט. חצר גדולה,פינת מדורה, חניה בשפע וכניסה פרטית. חימום מים בגז(מים חמים כל הזמן), מזגן חזק, תאורת דימר, פרגולה קטנה בחוץ, פרטיות מוחלטת, המקום מגודר בבמבוק וצמחיה. מתאים לאנשים שמחפשים שקט, מחוברים לאדמה ומבקשים לעצמם פינה שקטה. אפשרי בע""ח, ניתן לגדל ירקות. לא מתאים כעסק* פירוט הריהוט: ביורט ישנו מקרר חדש, מזגן, מזרן זוגי עם בסיס מיטה, פינת זולה מגניבה, שולחן אוכל וכיסאות, שולחן קפה נמוך, שטיחים, ריהוט גן בחוץ, מערכת גז לחימום המים (מים חמים באופן קבוע). 
",65,0,0,10,1
"/rent/viewad,691802.aspx",יחידת דיור,רעננה,לב הפארק,השחפים,3,5200,15/01/2023,2022-12-23,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"בבית פרטי, כניסה פרטית, פרטר מוגבה, חלונות בלגיים, מטבח גדול, 85 מ""ר, 3 חדרים, סלון גדול ומרפסת סלון גדולה. מוקף ירק. פירוט הריהוט: יש ארון קיר מעולה בחדר השינה הגדול, מדיח כלים, כיריים חשמליות (לא אינדוקציה), פינת עבודה קטנה, מדפים, מטבח גדול
",85,0,0,12,850
"/rent/viewad,691868.aspx",דירה,קרית ים,יוספטל,גיורא יוספטל,3,2500,15/02/2023,2022-12-26,private,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE," פירוט הריהוט: סלון
מזגנים
פינת אוכל
ארונות
",58,1,3,12,0
"/rent/viewad,691887.aspx",יחידת דיור,נתניה,בן ציון,שלום שבזי,1.5,3500,מיידי,2022-12-27,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"חדר סטודיו מרווח ומשופץ . לא מרתף .
אפשרות לכניסה מיידית פירוט הריהוט: יש אפשרות לקבלת ריהוט חלקי
",50,0,0,12,0
"/rent/viewad,676999.aspx",דירה,רחובות,אבני חן,השומרים,4,4300,מיידי,2022-11-30,private,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"דירה אשר נמצאת במיקום מצוין ושקט, קרובה לתחבורה, 2 חדרי שירותים, חדרים גדולים, מזגן בכל חדר, דירה מוארת, דוד שמש
",85,3,3,12,0
"/rent/viewad,678631.aspx",יחידת דיור,יהוד מונוסון,מרכז,נורדאו,3,4500,מיידי,2022-12-13,private,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"לטווח ארוך.
יחידת דיור עצמאית בקומת הקרקע + חצר.
רחוב בתים פרטיים שקט.
חניה ברחוב בשפע.
לא להתקשר בשבת.
",70,0,1,12,1
"/rent/viewad,679801.aspx",דירה,עפולה,מרכז עפולה,ירושלים,4,2600,מיידי,2022-12-10,private,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"השכרה דירה לכניסה מיידית, מיקום מצויין מקום שקט, אך מרכזי מאד דירה מערבית אוויר מצויין בכל הדירה, כולל חדרי שינה.גישה של מספר דקות הליכה,לכל מרכזי הקניות רמי לוי, ביג וחנויות רבות, בתי ספר וגנים. מאחורי הבניין גן יפייפה.3 מזגנים .2 שרותים.
דירה מצויינת נקיה, מסוידת מוכנה לכניסה. פירוט הריהוט: מיטה זוגית+מזרון מצויין
",110,4,6,12,580
"/rent/viewad,687884.aspx",דירת סטודיו,צור יגאל,שורק,שורק,2.5,3400,מיידי,2022-12-13,private,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"בית קסום ונעים ,חדש מהניילונים הרגע נבנה, מתאים בעיקר לצעירים,עדיפות לזוגות דתיים, יש כלב בחצר כניסה פירוט הריהוט: מקרר,טוסטר אובן,גז, מיטה ספה,מנורות,ארון, שולחן,כיסא
",28,0,0,5,200
"/rent/viewad,689085.aspx",דירת סטודיו,באר שבע,ד,אביה השופט,1,1650,מיידי,2022-12-04,private,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"המבנה שמור ומתוחזק וקרוב לאוניברסיטה ובית החולים, המחיר כולל ארנונה ואינו כולל הוצאות שוטפות של חשמל ומים פירוט הריהוט: דירה במצב טוב מאוד כוללת מיטה, ארון, כסא, שולחן כתיבה
",36,9,14,6,0
"/rent/viewad,690332.aspx",דירה,,,הרעות,4,1,01/01/2029,2022-12-06,private,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"
",NA,0,0,1,0
"/rent/viewad,690409.aspx",דירה,שלומי,שלומית,נוה רבין,3,3500,מיידי,2022-12-04,private,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"דירה נקיה ומסודרת, במקום ירוק ושקט עם נוף להרים ויערות. 12 דקות נסיע לחוף הכי יפה בארץ. קרוב לבה""ס , גן ילדים, מרכולת, מגרש ספורט, גן שעשועים ותחנת אוטובוס, חניה בשפע. ללא תווך לתקופה ארוכה פירוט הריהוט: מרוהטת קומפלקט, מאובזרת
",65,2,4,12,450
